table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,already_in_cm04_card
DOCS_RCVD_ASMT_PLAN_NOTE,This table extracts the related multiple response item DXR-11048.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
DOCS_RCVD_ASMT_PLAN_NOTE,This table extracts the related multiple response item DXR-11048.,ASMT_PLAN_NOTE_ID,VARCHAR,False,False,Assessment and Plan notes for a problem.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,DOCUMENT_ID,NUMERIC,False,False,The unique identifier (.1 item) for the document record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,NOTE_REFERENCE_IDENT,VARCHAR,False,False,"The reference ID of a clinical note, which uniquely identifies a note sent through C-CDA.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,NOTE_LOCAL_UNIQUE_IDENT,VARCHAR,False,False,The locally-assigned unique identifier to identify clinical notes sent through FHIR.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,NOTE_SIGNER_NAME,VARCHAR,False,False,A clinical note signer's name.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,NOTE_SIGNED_UTC_DTTM,DATETIME (UTC),False,False,The UTC instant when a clinical note was signed.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,NOTE_SIGNER_ROLE_C_NAME,VARCHAR,False,False,A note signer's role in authenticating the content of a clinical note.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_CLN_NOTE_SIGNRS,Clinical note signer information for notes recieved externally.,NOTE_SIGNER_NPI,VARCHAR,False,False,A clinical note signer's NPI,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_INTVN_NOTE,This table extracts the dispense intervention note associated with a particular dispense.,DOCUMENT_ID,NUMERIC,False,False,The unique identifier (.1 item) for the document record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_INTVN_NOTE,This table extracts the dispense intervention note associated with a particular dispense.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_INTVN_NOTE,This table extracts the dispense intervention note associated with a particular dispense.,GROUP_LINE,INTEGER,False,False,"The line number of the dispense intervention note in the received external medication. Together with the document ID and the contact date real, this forms the foreign key to the document received dispense intervention note table.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_INTVN_NOTE,This table extracts the dispense intervention note associated with a particular dispense.,VALUE_LINE,INTEGER,False,False,The line number of one of the multiple note lines associated with the document received and a dispense intervention from the document received dispense intervention table.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_INTVN_NOTE,This table extracts the dispense intervention note associated with a particular dispense.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
DOCS_RCVD_NOTE_SECTIONS,Stores note section data received.,DOCUMENT_ID,NUMERIC,False,False,The unique identifier (.1 item) for the document record.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_NOTE_SECTIONS,Stores note section data received.,CONTACT_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.","administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_NOTE_SECTIONS,Stores note section data received.,LINE,INTEGER,False,False,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_NOTE_SECTIONS,Stores note section data received.,CONTACT_DATE,DATETIME,False,False,The date of this contact in calendar format.,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",True,False
DOCS_RCVD_NOTE_SECTIONS,Stores note section data received.,NOTE_SECTION_IDENTIFIER,VARCHAR,False,False,Stores unique identifier for the note section we received,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
DOCS_RCVD_NOTE_SECTIONS,Stores note section data received.,NOTE_SECTION_TYPE,VARCHAR,False,False,Stores LOINC code for the section type,"administrative/non-clinical (comment fields, billing/coverage/referral/etc.)",False,False
